,CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,LegacyStringencyIndex,LegacyStringencyIndexForDisplay
0,Aruba,ABW,20200101,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,Aruba,ABW,20200102,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,Aruba,ABW,20200103,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Aruba,ABW,20200104,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
4,Aruba,ABW,20200105,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
5,Aruba,ABW,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
6,Aruba,ABW,20200107,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
7,Aruba,ABW,20200108,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
8,Aruba,ABW,20200109,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
9,Aruba,ABW,20200110,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
10,Aruba,ABW,20200111,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
11,Aruba,ABW,20200112,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
12,Aruba,ABW,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
13,Aruba,ABW,20200114,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
14,Aruba,ABW,20200115,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
15,Aruba,ABW,20200116,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
16,Aruba,ABW,20200117,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
17,Aruba,ABW,20200118,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
18,Aruba,ABW,20200119,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
19,Aruba,ABW,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
20,Aruba,ABW,20200121,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
21,Aruba,ABW,20200122,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
22,Aruba,ABW,20200123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
23,Aruba,ABW,20200124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
24,Aruba,ABW,20200125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
25,Aruba,ABW,20200126,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
26,Aruba,ABW,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
27,Aruba,ABW,20200128,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
28,Aruba,ABW,20200129,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
29,Aruba,ABW,20200130,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
30,Aruba,ABW,20200131,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
31,Aruba,ABW,20200201,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
32,Aruba,ABW,20200202,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
33,Aruba,ABW,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
34,Aruba,ABW,20200204,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
35,Aruba,ABW,20200205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
36,Aruba,ABW,20200206,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
37,Aruba,ABW,20200207,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
38,Aruba,ABW,20200208,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
39,Aruba,ABW,20200209,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
40,Aruba,ABW,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
41,Aruba,ABW,20200211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
42,Aruba,ABW,20200212,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
43,Aruba,ABW,20200213,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
44,Aruba,ABW,20200214,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
45,Aruba,ABW,20200215,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
46,Aruba,ABW,20200216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
47,Aruba,ABW,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
48,Aruba,ABW,20200218,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
49,Aruba,ABW,20200219,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
50,Aruba,ABW,20200220,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
51,Aruba,ABW,20200221,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
52,Aruba,ABW,20200222,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
53,Aruba,ABW,20200223,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
54,Aruba,ABW,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
55,Aruba,ABW,20200225,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
56,Aruba,ABW,20200226,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
57,Aruba,ABW,20200227,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
58,Aruba,ABW,20200228,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
59,Aruba,ABW,20200229,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
60,Aruba,ABW,20200301,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
61,Aruba,ABW,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
62,Aruba,ABW,20200303,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
63,Aruba,ABW,20200304,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
64,Aruba,ABW,20200305,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
65,Aruba,ABW,20200306,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
66,Aruba,ABW,20200307,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
67,Aruba,ABW,20200308,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
68,Aruba,ABW,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
69,Aruba,ABW,20200310,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
70,Aruba,ABW,20200311,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
71,Aruba,ABW,20200312,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
72,Aruba,ABW,20200313,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0
73,Aruba,ABW,20200314,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
74,Aruba,ABW,20200315,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,8.33,8.33,8.57,8.57
75,Aruba,ABW,20200316,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,19.44,19.44,22.86,22.86
76,Aruba,ABW,20200317,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,2.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,19.44,19.44,22.86,22.86
77,Aruba,ABW,20200318,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,30.56,30.56,37.14,37.14
78,Aruba,ABW,20200319,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,30.56,30.56,37.14,37.14
79,Aruba,ABW,20200320,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,4.0,0.0,30.56,30.56,37.14,37.14
80,Aruba,ABW,20200321,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,44.84,44.84,55.0,55.0
81,Aruba,ABW,20200322,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,44.84,44.84,55.0,55.0
82,Aruba,ABW,20200323,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,44.84,44.84,55.0,55.0
83,Aruba,ABW,20200324,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,12.0,0.0,44.84,44.84,55.0,55.0
84,Aruba,ABW,20200325,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,17.0,0.0,44.84,44.84,55.0,55.0
85,Aruba,ABW,20200326,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,19.0,0.0,44.84,44.84,55.0,55.0
86,Aruba,ABW,20200327,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,28.0,0.0,44.84,44.84,55.0,55.0
87,Aruba,ABW,20200328,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,28.0,0.0,44.84,44.84,55.0,55.0
88,Aruba,ABW,20200329,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,28.0,0.0,83.46,83.46,80.0,80.0
89,Aruba,ABW,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,50.0,0.0,83.46,83.46,80.0,80.0
90,Aruba,ABW,20200331,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,83.46,83.46,80.0,80.0
91,Aruba,ABW,20200401,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,55.0,0.0,83.46,83.46,80.0,80.0
92,Aruba,ABW,20200402,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,55.0,0.0,83.46,83.46,80.0,80.0
93,Aruba,ABW,20200403,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,60.0,0.0,83.46,83.46,80.0,80.0
94,Aruba,ABW,20200404,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,62.0,0.0,83.46,83.46,80.0,80.0
95,Aruba,ABW,20200405,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,64.0,0.0,83.46,83.46,80.0,80.0
96,Aruba,ABW,20200406,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,64.0,0.0,83.46,83.46,80.0,80.0
97,Aruba,ABW,20200407,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,71.0,0.0,83.46,83.46,80.0,80.0
98,Aruba,ABW,20200408,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,74.0,0.0,83.46,83.46,80.0,80.0
99,Aruba,ABW,20200409,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,77.0,0.0,83.46,83.46,80.0,80.0
100,Aruba,ABW,20200410,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,3.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,82.0,0.0,86.11,86.11,80.0,80.0
101,Aruba,ABW,20200411,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,86.0,0.0,83.46,83.46,80.0,80.0
102,Aruba,ABW,20200412,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,3.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,92.0,0.0,86.11,86.11,80.0,80.0
103,Aruba,ABW,20200413,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,3.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,92.0,0.0,86.11,86.11,80.0,80.0
104,Aruba,ABW,20200414,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,92.0,0.0,83.46,83.46,80.0,80.0
105,Aruba,ABW,20200415,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,92.0,0.0,83.46,83.46,80.0,80.0
106,Aruba,ABW,20200416,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,93.0,1.0,83.46,83.46,80.0,80.0
107,Aruba,ABW,20200417,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,95.0,1.0,83.46,83.46,80.0,80.0
108,Aruba,ABW,20200418,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,4.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,96.0,2.0,86.24,86.24,82.86,82.86
109,Aruba,ABW,20200419,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,4.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,96.0,2.0,86.24,86.24,82.86,82.86
110,Aruba,ABW,20200420,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,97.0,2.0,83.46,83.46,80.0,80.0
111,Aruba,ABW,20200421,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,97.0,2.0,83.46,83.46,80.0,80.0
112,Aruba,ABW,20200422,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,97.0,2.0,83.46,83.46,80.0,80.0
113,Aruba,ABW,20200423,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,100.0,2.0,83.46,83.46,80.0,80.0
114,Aruba,ABW,20200424,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,100.0,2.0,83.46,83.46,80.0,80.0
